# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
chromosome	cds	2613243	2614304	-	LFFONA_02687	yncE	Uncharacterized protein YncE	COG:COG3391, COG:R, GO:0003677, GO:0030288, RefSeq:WP_000550673.1, SO:0001217, UniParc:UPI00005EF9E8, UniRef:UniRef100_B7MMT6, UniRef:UniRef50_P76116, UniRef:UniRef90_P76116
chromosome	cds	2614546	2616648	+	LFFONA_02688	pqqU	TonB-dependent receptor PqqU	GO:0009279, GO:0015344, GO:0016020, GO:0030003, GO:0038023, GO:0044718, GO:1902495, RefSeq:WP_000689336.1, SO:0001217, UniParc:UPI000281D7D9, UniRef:UniRef100_UPI000281D7D9, UniRef:UniRef50_P76115, UniRef:UniRef90_P76115
chromosome	cds	2616686	2616922	-	LFFONA_02689	mcbR	HTH-type transcriptional regulator mcbR	SO:0001217, UniParc:UPI0001E17E65, UniRef:UniRef100_A0A2X1LJL9, UniRef:UniRef50_A0A376W4L0, UniRef:UniRef90_A0A376W4L0
chromosome	cds	2617129	2617647	+	LFFONA_02690	mddA	L-methionine sulfoximine/L-methionine sulfone acetyltransferase	BlastRules:WP_000155373, COG:COG1247, COG:E, RefSeq:WP_000027563.1, SO:0001217, UniParc:UPI00000D0785, UniRef:UniRef100_C3TAM2, UniRef:UniRef50_C3TAM2, UniRef:UniRef90_C3TAM2
chromosome	cds	2617644	2618093	+	LFFONA_02691	ydcZ	DMT family transporter	COG:COG3238, COG:S, KEGG:K09936, RefSeq:WP_001076532.1, SO:0001217, UniParc:UPI000281D7DA, UniRef:UniRef100_UPI0002A34F24, UniRef:UniRef50_B7LQS7, UniRef:UniRef90_B7LQS7
chromosome	cds	2618094	2618327	-	LFFONA_02692	ydcY	Uncharacterized protein YdcY	GO:0005829, RefSeq:WP_000018633.1, SO:0001217, UniParc:UPI000013A932, UniRef:UniRef100_P64455, UniRef:UniRef50_P64455, UniRef:UniRef90_P64455
chromosome	cds	2618413	2618586	-	LFFONA_02693	ortT	orphan toxin OrtT	BlastRules:WP_000061178, GO:0001896, GO:0005886, RefSeq:WP_001468162.1, SO:0001217, UniParc:UPI000281D7DB, UniRef:UniRef100_A0A1U9TNH7, UniRef:UniRef50_P64453, UniRef:UniRef90_P64453
chromosome	cds	2618973	2620397	-	LFFONA_02694	patD	aminobutyraldehyde dehydrogenase	COG:COG1012, COG:I, EC:1.2.1.19, GO:0009447, GO:0019145, GO:0019477, GO:0051287, RefSeq:WP_001163909.1, SO:0001217, UniParc:UPI00000DEB78, UniRef:UniRef100_B7MMS8, UniRef:UniRef50_P77674, UniRef:UniRef90_P77674
chromosome	cds	2620419	2621213	-	LFFONA_02695	ydcV	Inner membrane ABC transporter permease protein YdcV	GO:0005886, GO:0055085, RefSeq:WP_000555330.1, SO:0001217, UniParc:UPI00018872EB, UniRef:UniRef100_A0A2X6F2Z2, UniRef:UniRef50_P0AFR9, UniRef:UniRef90_P0AFR9
chromosome	cds	2621203	2622144	-	LFFONA_02696	ydcU	Inner membrane ABC transporter permease protein YdcU	GO:0005886, GO:0016020, GO:0055052, GO:0055085, RefSeq:WP_001251327.1, SO:0001217, UniParc:UPI000191E6DF, UniRef:UniRef100_A0A2V2LM62, UniRef:UniRef50_P77156, UniRef:UniRef90_P77156
chromosome	cds	2622145	2623158	-	LFFONA_02697	ydcT	Uncharacterized ABC transporter ATP-binding protein YdcT	COG:COG3842, COG:E, GO:0005524, GO:0016020, GO:0016887, GO:0022857, GO:0055052, GO:0055085, RefSeq:WP_000220417.1, SO:0001217, UniParc:UPI00005EF9EA, UniRef:UniRef100_A0A0J2DIA5, UniRef:UniRef50_P77795, UniRef:UniRef90_P77795
chromosome	cds	2623176	2624321	-	LFFONA_02698	ydcS	putative ABC transporter substrate-binding protein YdcS	RefSeq:WP_000047434.1, SO:0001217, UniParc:UPI00000E4AE5, UniRef:UniRef100_A0A135PUV8, UniRef:UniRef50_P76108, UniRef:UniRef90_A0A135PUV8
chromosome	cds	2624566	2625972	-	LFFONA_02699	ydcR	Uncharacterized HTH-type transcriptional regulator YdcR	COG:COG1167, COG:KE, GO:0003677, GO:0003700, GO:0008483, GO:0009058, GO:0030170, GO:1901605, RefSeq:WP_000760643.1, SO:0001217, UniParc:UPI0000D5090F, UniRef:UniRef100_A0A234EJH7, UniRef:UniRef50_P77730, UniRef:UniRef90_P77730
chromosome	cds	2626526	2626696	+	LFFONA_02700	yncJ	Uncharacterized protein YncJ	SO:0001217, UniParc:UPI000170F0A5, UniRef:UniRef100_Q6KCW2, UniRef:UniRef50_P64459, UniRef:UniRef90_P64459
chromosome	cds	2626788	2628791	-	LFFONA_02701	rlhA	23S rRNA 5-hydroxycytidine C2501 synthase	BlastRules:WP_001303492, KEGG:K24847, SO:0001217, UniParc:UPI0000D5090E, UniRef:UniRef100_Q1RBY2, UniRef:UniRef50_P76104, UniRef:UniRef90_A0A376MWV8
chromosome	cds	2628822	2629358	-	LFFONA_02702	sutR	DNA-binding transcriptional regulator SutR	BlastRules:WP_000429155, COG:COG1396, COG:K, GO:0003677, GO:0003700, GO:0006355, GO:0043565, GO:0045892, GO:0045893, RefSeq:WP_000429167.1, SO:0001217, UniParc:UPI000281D7DD, UniRef:UniRef100_UPI000281D7DD, UniRef:UniRef50_P77626, UniRef:UniRef90_P77626
chromosome	cds	2629450	2630622	+	LFFONA_02703	ydcO	BenE family transporter YdcO	BlastRules:WP_001236265, GO:0005886, GO:0042925, KEGG:K05782, RefSeq:WP_001236283.1, SO:0001217, UniParc:UPI000281D7DE, UniRef:UniRef100_UPI000281D7DE, UniRef:UniRef50_P76103, UniRef:UniRef90_P76103
chromosome	cds	2630657	2631325	-	LFFONA_02704	ydcL	Uncharacterized lipoprotein YdcL	GO:0005886, RefSeq:WP_001261013.1, SO:0001217, UniParc:UPI000013A924, UniRef:UniRef100_P64451, UniRef:UniRef50_P64451, UniRef:UniRef90_P64451
chromosome	cds	2631628	2632221	-	LFFONA_02705	tehB	tellurite resistance methyltransferase TehB	EC:2.1.1.265, GO:0008757, GO:0046690, RefSeq:WP_000586719.1, SO:0001217, UniParc:UPI0001E8ABA5, UniRef:UniRef100_A0A0J2F061, UniRef:UniRef50_A0A370V5S7, UniRef:UniRef90_A0A370V5S7
chromosome	cds	2632218	2633210	-	LFFONA_02706	tehA	dicarboxylate transporter/tellurite-resistance protein TehA	GO:0016020, GO:0055085, RefSeq:WP_001468163.1, SO:0001217, UniParc:UPI000191E6D9, UniRef:UniRef100_A0A0H3EH72, UniRef:UniRef50_A0A0A2WJ42, UniRef:UniRef90_B2U149
chromosome	cds	2633334	2634314	+	LFFONA_02707	ydcK	YdcK family protein	EC:2.3.1.-, GO:0016746, GO:0016779, RefSeq:WP_001234081.1, SO:0001217, UniParc:UPI000281D82E, UniRef:UniRef100_UPI000281D82E, UniRef:UniRef50_P76100, UniRef:UniRef90_P76100
chromosome	cds	2634306	2634845	-	LFFONA_02708	rimL	50S ribosomal protein L7/L12-serine acetyltransferase	EC:2.3.1.-, GO:0004596, GO:0005737, GO:0008080, GO:0008999, GO:0036211, GO:1990189, RefSeq:WP_001535341.1, SO:0001217, UniParc:UPI0002A4632F, UniRef:UniRef100_UPI0002A4632F, UniRef:UniRef50_P13857, UniRef:UniRef90_P13857
chromosome	cds	2634908	2635132	-	LFFONA_02709	ydcH	Uncharacterized protein YdcH	RefSeq:WP_001296056.1, SO:0001217, UniParc:UPI0000DACE37, UniRef:UniRef100_E2QLY1, UniRef:UniRef50_P0ACW6, UniRef:UniRef90_P0ACW6
chromosome	cds	2635272	2636927	-	LFFONA_02710	opgD	glucan biosynthesis protein OpgD	BlastRules:WP_000375961, COG:COG3131, COG:M, GO:0003824, GO:0030246, GO:0030288, GO:0051274, KEGG:K03670, SO:0001217, UniRef:UniRef50_P40120, UniRef:UniRef90_P40120
chromosome	cds	2637152	2638495	-	LFFONA_02711	ydcJ	2-oxoadipate dioxygenase/decarboxylase	COG:COG5383, COG:R, EC:1.13.11.93, GO:0046872, GO:0051213, KEGG:K25986, RefSeq:WP_000013757.1, SO:0001217, UniParc:UPI000281D830, UniRef:UniRef100_UPI000281D830, UniRef:UniRef50_P76097, UniRef:UniRef90_P76097
chromosome	cds	2638712	2639635	+	LFFONA_02712	ydcI	Uncharacterized HTH-type transcriptional regulator YdcI	COG:COG0583, COG:K, GO:0003677, GO:0003700, GO:0005829, GO:0006355, GO:0043565, GO:0045892, RefSeq:WP_000414563.1, SO:0001217, UniParc:UPI00005EF603, UniRef:UniRef100_E2QLX8, UniRef:UniRef50_P77171, UniRef:UniRef90_P77171
chromosome	cds	2639673	2640128	-	LFFONA_02713		Methyl-accepting transducer domain-containing protein	SO:0001217, UniParc:UPI0001E17E70, UniRef:UniRef100_A0A0H3EIL2, UniRef:UniRef50_A0A0H3EIL2, UniRef:UniRef90_A0A0H3EIL2
chromosome	sorf	2640206	2640274	-	LFFONA_02714	yncP	Protein YncP	RefSeq:WP_212734533.1, SO:0001217, UniParc:UPI001BB050B1, UniRef:UniRef100_A0AAW7VAM5, UniRef:UniRef50_P0DSF2, UniRef:UniRef90_P0DSF2
chromosome	cds	2640300	2640473	-	LFFONA_02715	ydcA	Uncharacterized protein YdcA	RefSeq:WP_000731857.1, SO:0001217, UniParc:UPI000281D831, UniRef:UniRef100_A0A400NUQ6, UniRef:UniRef50_P0ACW4, UniRef:UniRef90_P0ACW4
chromosome	ncRNA	2640644	2640707	+	LFFONA_02716	rydC	RydC RNA	RFAM:RF00505, SO:0000655
chromosome	cds	2640718	2641248	-	LFFONA_02717	cybB	cytochrome b561	COG:C, COG:COG3038, EC:1.10.3.17, GO:0005886, GO:0009055, GO:0016020, GO:0016491, GO:0020037, GO:0022904, GO:0046872, RefSeq:WP_001350640.1, SO:0001217, UniParc:UPI0000DACE33, UniRef:UniRef100_A0A0D8VE58, UniRef:UniRef50_P0ABE5, UniRef:UniRef90_P0ABE5
chromosome	cds	2641437	2642438	+	LFFONA_02718	gap	type I glyceraldehyde-3-phosphate dehydrogenase	EC:1.2.1.12, GO:0004365, GO:0005737, GO:0006006, GO:0006096, GO:0016620, GO:0050661, GO:0051287, RefSeq:WP_000048689.1, SO:0001217, UniParc:UPI000281D832, UniRef:UniRef100_UPI000281D832, UniRef:UniRef50_P58072, UniRef:UniRef90_P58072
chromosome	cds	2642480	2643919	-	LFFONA_02719	aldA	aldehyde dehydrogenase	EC:1.2.1.-, EC:1.2.1.22, GO:0004777, GO:0005829, GO:0008911, GO:0009450, GO:0016620, GO:0019301, GO:0032991, GO:0042355, GO:0042802, GO:0050569, RefSeq:WP_000115964.1, SO:0001217, UniParc:UPI00000DEB64, UniRef:UniRef100_A0A3R8STG3, UniRef:UniRef50_P25553, UniRef:UniRef90_P25553
chromosome	cds	2644116	2644916	-	LFFONA_02720	ydcF	Protein YdcF	GO:0005886, RefSeq:WP_001027953.1, SO:0001217, UniParc:UPI00000DEB63, UniRef:UniRef100_A0A1Y5BL57, UniRef:UniRef50_P34209, UniRef:UniRef90_P34209
chromosome	cds	2645189	2649091	-	LFFONA_02721	hrpA	ATP-dependent RNA helicase HrpA	COG:COG1643, COG:J, EC:3.6.4.13, GO:0003676, GO:0003689, GO:0003723, GO:0003724, GO:0004386, GO:0005524, GO:0009451, GO:0016887, GO:0034458, GO:0061775, GO:0140584, GO:0140665, GO:0140849, RefSeq:WP_000139619.1, SO:0001217, UniParc:UPI0002A2C8D0, UniRef:UniRef100_A0A3R0ZXY9, UniRef:UniRef50_P43329, UniRef:UniRef90_P43329
chromosome	cds	2649292	2649897	+	LFFONA_02722	azoR	FMN-dependent NADH-azoreductase	BlastRules:WP_000048924, COG:C, COG:COG1182, EC:1.6.5.-, EC:1.7.1.17, GO:0009055, GO:0010181, GO:0016652, GO:0016655, KEGG:K01118, RefSeq:WP_000048976.1, SO:0001217, UniParc:UPI000281D834, UniRef:UniRef100_A0A8G8MKH7, UniRef:UniRef50_P41407, UniRef:UniRef90_P41407
chromosome	cds	2649951	2651219	-	LFFONA_02723	ynbD	Uncharacterized protein YnbD	GO:0004721, GO:0005886, SO:0001217, UniRef:UniRef50_P76093, UniRef:UniRef90_P76093
chromosome	cds	2651257	2653014	-	LFFONA_02724	ynbC	Uncharacterized protein YnbC	COG:COG2267, COG:I, GO:0016020, GO:0016298, RefSeq:WP_000431891.1, SO:0001217, UniParc:UPI000281D836, UniRef:UniRef100_UPI000281D836, UniRef:UniRef50_P76092, UniRef:UniRef90_P76092
chromosome	cds	2653030	2653926	-	LFFONA_02725	ynbB	Uncharacterized protein YnbB	GO:0005886, GO:0009273, GO:0016772, RefSeq:WP_000890948.1, SO:0001217, UniParc:UPI000281D837, UniRef:UniRef100_UPI000281D837, UniRef:UniRef50_P76091, UniRef:UniRef90_P76091
chromosome	cds	2654298	2654531	-	LFFONA_02726		Phosphatidylglycerophosphate synthase	SO:0001217, UniRef:UniRef50_A0A376K6Q6, UniRef:UniRef90_A0A376K6Q6
chromosome	cds	2654830	2655690	-	LFFONA_02727	pdxI	pyridoxine 4-dehydrogenase	BlastRules:WP_000097801, EC:1.1.1.65, GO:0004033, GO:0005737, GO:0005829, GO:0009443, GO:0050236, RefSeq:WP_000097830.1, SO:0001217, UniParc:UPI000281D839, UniRef:UniRef100_UPI000281D839, UniRef:UniRef50_P25906, UniRef:UniRef90_P25906
chromosome	cds	2655909	2662754	-	LFFONA_02728		EntS/YbdA MFS transporter	RefSeq:WP_058101710.1, SO:0001217, UniParc:UPI0007199C3A, UniRef:UniRef100_UPI0014959537, UniRef:UniRef50_Q1RC09, UniRef:UniRef90_UPI00255B6DA1
chromosome	cds	2663129	2663455	-	LFFONA_02729	ydbL	Uncharacterized protein YdbL	KEGG:K09978, RefSeq:WP_001350251.1, SO:0001217, UniParc:UPI0001E1803E, UniRef:UniRef100_A0A0G9FPT1, UniRef:UniRef50_P76076, UniRef:UniRef90_P76076
chromosome	cds	2663463	2663648	-	LFFONA_02730	ydbH	YdbH family protein	GO:0005886, RefSeq:WP_000698145.1, SO:0001217, UniParc:UPI000013BAEA, UniRef:UniRef100_P64448, UniRef:UniRef50_P52645, UniRef:UniRef90_P52645
chromosome	cds	2663645	2666284	-	LFFONA_02731	ydbH	YdbH family protein	GO:0005886, RefSeq:WP_000901003.1, SO:0001217, UniParc:UPI000281D62B, UniRef:UniRef100_UPI000281D62B, UniRef:UniRef50_P52645, UniRef:UniRef90_P52645
chromosome	cds	2666492	2667481	+	LFFONA_02732	ldhA	D-lactate dehydrogenase	BlastRules:WP_000762236, COG:CHR, COG:COG1052, EC:1.1.1.28, GO:0005829, GO:0008720, GO:0009408, GO:0019664, GO:0042802, GO:0051289, GO:0070404, RefSeq:WP_000762229.1, SO:0001217, UniParc:UPI00000D07C0, UniRef:UniRef100_C3TB72, UniRef:UniRef50_P52643, UniRef:UniRef90_P52643
chromosome	cds	2667592	2668014	+	LFFONA_02733	hslJ	heat shock protein HslJ	GO:0009408, RefSeq:WP_001296048.1, SO:0001217, UniParc:UPI00005EF5F3, UniRef:UniRef100_E2QLV9, UniRef:UniRef50_P52644, UniRef:UniRef90_P52644
chromosome	cds	2668011	2668277	-	LFFONA_02734	ydbJ	Uncharacterized protein YdbJ	COG:COG3042, COG:R, RefSeq:WP_001295715.1, SO:0001217, UniParc:UPI000013A911, UniRef:UniRef100_P0ACW2, UniRef:UniRef50_P0ACW2, UniRef:UniRef90_P0ACW2
chromosome	cds	2668551	2672075	+	LFFONA_02735	nifJ	pyruvate:ferredoxin (flavodoxin) oxidoreductase	COG:C, COG:COG1143, EC:1.2.7.-, GO:0005506, GO:0006979, GO:0016903, GO:0022900, GO:0030976, GO:0043873, GO:0051539, KEGG:K03737, RefSeq:WP_016238384.1, SO:0001217, UniParc:UPI00033B7CDD, UniRef:UniRef100_UPI00033B7CDD, UniRef:UniRef50_P52647, UniRef:UniRef90_P52647
chromosome	ncRNA	2672096	2672216	-	LFFONA_02736	micC	MicC RNA	RFAM:RF00121, SO:0000655
chromosome	cds	2672441	2673574	+	LFFONA_02737	ompN	porin OmpN	BlastRules:WP_063070036, GO:0009279, GO:0015288, GO:0016020, GO:0034219, GO:0034220, GO:0046930, RefSeq:WP_000837938.1, SO:0001217, UniParc:UPI000281D62D, UniRef:UniRef100_UPI0022456007, UniRef:UniRef50_P02931, UniRef:UniRef90_P77747
chromosome	cds	2673715	2674149	+	LFFONA_02738	uspF	universal stress protein UspF	COG:COG0589, COG:T, GO:0005524, GO:0007155, GO:1902021, RefSeq:WP_001295593.1, SO:0001217, UniParc:UPI000000E2B1, UniRef:UniRef100_P0A4P7, UniRef:UniRef50_P37903, UniRef:UniRef90_P37903
chromosome	cds	2674337	2674606	+	LFFONA_02739		Metal ABC transporter permease	RefSeq:WP_001441959.1, SO:0001217, UniParc:UPI00025517DA, UniRef:UniRef100_A0A178SZ37, UniRef:UniRef50_Q8GC61, UniRef:UniRef90_Q8GC61
chromosome	cds	2676475	2677410	+	LFFONA_02740	ttcA	tRNA 2-thiocytidine(32) synthetase TtcA	COG:COG0037, COG:J, EC:2.8.1.-, GO:0000049, GO:0000287, GO:0005524, GO:0005737, GO:0008033, GO:0016783, GO:0034227, GO:0051539, KEGG:K14058, RefSeq:WP_001157415.1, SO:0001217, UniParc:UPI000281D6A0, UniRef:UniRef100_UPI000281D6A0, UniRef:UniRef50_P76055, UniRef:UniRef90_P76055
chromosome	cds	2677539	2678912	-	LFFONA_02741	dbpA	ATP-dependent RNA helicase DbpA	EC:3.6.4.13, GO:0000027, GO:0003676, GO:0003689, GO:0003724, GO:0005524, GO:0005829, GO:0016887, GO:0019843, GO:0033677, GO:0034458, GO:0043531, GO:0061775, GO:0140584, GO:0140665, GO:0140849, RefSeq:WP_016238382.1, SO:0001217, UniParc:UPI000338A41D, UniRef:UniRef100_UPI000338A41D, UniRef:UniRef50_P21693, UniRef:UniRef90_P21693
chromosome	cds	2678942	2679115	-	LFFONA_02742	ynaL	Protein YnaL	RefSeq:WP_001296046.1, SO:0001217, UniParc:UPI0000DACE2C, UniRef:UniRef100_P0DPO3, UniRef:UniRef50_P0DPO3, UniRef:UniRef90_P0DPO3
chromosome	ncRNA	2679177	2679294	-	LFFONA_02743	frnS	Fumarate/nitrate reductase regulator sRNA	RFAM:RF01796, SO:0000655
chromosome	cds	2679390	2680373	-	LFFONA_02744	zntB	zinc transporter ZntB	COG:COG0598, COG:P, GO:0000287, GO:0005385, GO:0005886, GO:0015087, GO:0015095, GO:0050897, GO:0071577, KEGG:K16074, RefSeq:WP_000387388.1, SO:0001217, UniParc:UPI000013A8F3, UniRef:UniRef100_P64423, UniRef:UniRef50_P64423, UniRef:UniRef90_P64423
chromosome	sorf	2680387	2680434	-	LFFONA_02745	ynaN	Protein YnaN	RefSeq:WP_211180494.1, SO:0001217, UniParc:UPI00107E63D9, UniRef:UniRef100_P0DSF1, UniRef:UniRef50_P0DSF1, UniRef:UniRef90_P0DSF1
chromosome	cds	2680628	2681860	+	LFFONA_02746	dgcM	diguanylate cyclase DgcM	BlastRules:WP_000628058, EC:2.7.7.65, GO:0005525, GO:0005886, GO:0042802, GO:0043709, GO:0046872, GO:0052621, GO:1900233, GO:1902201, RefSeq:WP_001350888.1, SO:0001217, UniParc:UPI00018864A2, UniRef:UniRef100_A0A0D6IMG6, UniRef:UniRef50_P77302, UniRef:UniRef90_P77302
chromosome	cds	2681881	2682444	-	LFFONA_02747	smrA	DNA endonuclease SmrA	COG:COG2840, COG:JL, EC:3.1.-.-, GO:0003677, GO:0004520, RefSeq:WP_001046820.1, SO:0001217, UniParc:UPI0000D508F6, UniRef:UniRef100_A0A0D6IMG1, UniRef:UniRef50_P76053, UniRef:UniRef90_P76053
chromosome	cds	2682639	2684150	-	LFFONA_02748		Multidrug resistant protein	KEGG:K03446, SO:0001217, UniRef:UniRef50_A0A380APL6, UniRef:UniRef90_A0A380APL6
chromosome	cds	2684150	2685178	-	LFFONA_02749		Secretion protein	KEGG:K03543, RefSeq:WP_000587196.1, SO:0001217, UniParc:UPI0000D508F4, UniRef:UniRef100_A0A0D8VVK5, UniRef:UniRef50_A0A9X4GQ19, UniRef:UniRef90_A0A376W4V5
chromosome	cds	2685275	2686090	+	LFFONA_02750		HTH araC/xylS-type domain-containing protein	RefSeq:WP_000156569.1, SO:0001217, UniParc:UPI00005EF5EC, UniRef:UniRef100_A0A0J2ADB4, UniRef:UniRef50_A0A2X3DXA2, UniRef:UniRef90_A0A0H2V761
chromosome	ncRNA	2686161	2686256	+	LFFONA_02751	mcaS	McaS/IsrA RNA	RFAM:RF00115, SO:0000655
chromosome	cds	2686603	2687118	+	LFFONA_02752	ogt	methylated-DNA--[protein]-cysteine S-methyltransferase	EC:2.1.1.63, GO:0003908, GO:0006281, RefSeq:WP_000945020.1, SO:0001217, UniParc:UPI000281D6A4, UniRef:UniRef100_UPI000281D6A4, UniRef:UniRef50_P0AFH0, UniRef:UniRef90_A0A0K4HPF0
chromosome	cds	2687313	2688065	+	LFFONA_02753	fnr	fumarate/nitrate reduction transcriptional regulator Fnr	BlastRules:WP_000611911, BlastRules:WP_003243241, BlastRules:WP_005662331, COG:COG0664, COG:T, GO:0003677, GO:0003700, GO:0005829, GO:0046872, GO:0051539, RefSeq:WP_000611911.1, SO:0001217, UniParc:UPI000012AB27, UniRef:UniRef100_P0A9E5, UniRef:UniRef50_P0A9E5, UniRef:UniRef90_P0A9E5
chromosome	cds	2688217	2689167	+	LFFONA_02754	uspE	universal stress protein UspE	COG:COG0589, COG:T, GO:0005737, RefSeq:WP_001262123.1, SO:0001217, UniParc:UPI0000165443, UniRef:UniRef100_P0AAC0, UniRef:UniRef50_P0AAC0, UniRef:UniRef90_P0AAC0
chromosome	cds	2689217	2689474	-	LFFONA_02755	ynaJ	Uncharacterized protein YnaJ	GO:0005886, RefSeq:WP_000605090.1, SO:0001217, UniParc:UPI000013BADC, UniRef:UniRef100_P64445, UniRef:UniRef50_P64445, UniRef:UniRef90_P64445
chromosome	cds	2689718	2690749	+	LFFONA_02756	ynaI	low conductance mechanosensitive channel YnaI	BlastRules:WP_000559900, COG:COG0668, COG:M, GO:0005886, GO:0008381, GO:0042802, GO:0071470, RefSeq:WP_000559889.1, SO:0001217, UniParc:UPI00000DEB4B, UniRef:UniRef100_A0A148HBV1, UniRef:UniRef50_P0AEB5, UniRef:UniRef90_P0AEB5
chromosome	cds	2690800	2692413	-	LFFONA_02757	mppA	murein tripeptide ABC transporter substrate-binding protein MppA	BlastRules:WP_000683020, COG:COG4166, COG:E, GO:0015031, GO:0015833, GO:0015834, GO:0016020, GO:0030288, GO:0035351, GO:0042597, GO:0042938, GO:0042939, GO:0055052, GO:0140207, GO:1900750, GO:1904680, KEGG:K15580, RefSeq:WP_000682996.1, SO:0001217, UniParc:UPI0001886499, UniRef:UniRef100_A0A2G8ZSW4, UniRef:UniRef50_P77348, UniRef:UniRef90_P77348
chromosome	cds	2692750	2693649	-	LFFONA_02758	pgrR	DNA-binding transcriptional regulator PgrR	BlastRules:WP_000817708, COG:COG0583, COG:K, GO:0003677, GO:0003700, GO:0006351, GO:0043565, GO:0045892, GO:0071978, KEGG:K24082, RefSeq:WP_000817701.1, SO:0001217, UniParc:UPI00005EF5E8, UniRef:UniRef100_A0A0D8VT11, UniRef:UniRef50_P77333, UniRef:UniRef90_P77333
chromosome	cds	2693787	2694707	+	LFFONA_02759	mpaA	murein tripeptide amidase MpaA	GO:0004181, GO:0006508, GO:0008270, RefSeq:WP_001529058.1, SO:0001217, UniParc:UPI0001E32339, UniRef:UniRef100_A0A1Y5BHB5, UniRef:UniRef50_P76049, UniRef:UniRef90_A0A3Y3K4K7
chromosome	sorf	2694707	2694781	+	LFFONA_02760	ycjY	Uncharacterized protein YcjY	GO:0016787, GO:0051301, SO:0001217, UniParc:UPI00016A1BD1, UniRef:UniRef100_A0A377K7J5, UniRef:UniRef50_P76049, UniRef:UniRef90_P76049
chromosome	cds	2694778	2695416	+	LFFONA_02761		NAD(P)-binding domain-containing protein	RefSeq:WP_001067027.1, SO:0001217, UniParc:UPI000281D6A5, UniRef:UniRef100_UPI000281D6A5, UniRef:UniRef50_A0A446CXD5, UniRef:UniRef90_A0A5Q5A5H6
chromosome	cds	2695707	2696435	+	LFFONA_02762		Murein peptide amidase A	RefSeq:WP_001296042.1, SO:0001217, UniParc:UPI0000E44F82, UniRef:UniRef100_A0A061YIH5, UniRef:UniRef90_P0ACV6
chromosome	cds	2696410	2697375	-	LFFONA_02763	ycjG	L-Ala-D/L-Glu epimerase	COG:COG4948, COG:MR, EC:5.1.1.20, GO:0009063, GO:0016855, RefSeq:WP_001261210.1, SO:0001217, UniParc:UPI00005EF5E4, UniRef:UniRef100_A0A067HSM2, UniRef:UniRef50_P51981, UniRef:UniRef90_Q32GK8
chromosome	cds	2697494	2698000	+	LFFONA_02764	tpx	thiol peroxidase	COG:COG2077, COG:O, EC:1.11.1.-, EC:1.11.1.24, GO:0005829, GO:0008379, GO:0016684, GO:0032843, GO:0034599, GO:0042597, KEGG:K11065, RefSeq:WP_000084387.1, SO:0001217, UniParc:UPI00000480C8, UniRef:UniRef100_P0A862, UniRef:UniRef50_P0A862, UniRef:UniRef90_P0A862
chromosome	cds	2698044	2699585	-	LFFONA_02765	tyrR	transcriptional regulator TyrR	COG:COG3283, COG:KE, GO:0003677, GO:0005524, GO:0005737, GO:0006355, GO:0008134, GO:0009056, GO:0016887, RefSeq:WP_001304406.1, SO:0001217, UniParc:UPI000188750D, UniRef:UniRef100_A0A0V9FLZ6, UniRef:UniRef50_P07604, UniRef:UniRef90_P07604
chromosome	cds	2699733	2700794	-	LFFONA_02766	ycjF	UPF0283 membrane protein YcjF	COG:COG3768, COG:S, GO:0005886, RefSeq:WP_000138728.1, SO:0001217, UniParc:UPI000013A6D7, UniRef:UniRef100_P0A8R7, UniRef:UniRef50_P0A8R7, UniRef:UniRef90_P0A8R7
chromosome	cds	2700791	2702188	-	LFFONA_02767	ycjX	Ras-like GTPase YcjX	COG:COG3106, COG:T, EC:3.6.5.2, GO:0003924, GO:0005525, GO:0019003, RefSeq:WP_000825760.1, SO:0001217, UniParc:UPI0001886498, UniRef:UniRef100_A0A0H2YYN4, UniRef:UniRef50_P76046, UniRef:UniRef90_P76046
chromosome	cds	2702344	2703342	+	LFFONA_02768	ycjW	Uncharacterized HTH-type transcriptional regulator YcjW	GO:0000976, GO:0003700, GO:0006351, GO:0006355, GO:0006974, GO:0045892, RefSeq:WP_000075387.1, SO:0001217, UniParc:UPI0001E18202, UniRef:UniRef100_A0A2X1JQW4, UniRef:UniRef50_P77615, UniRef:UniRef90_P77615
chromosome	cds	2703393	2704298	-	LFFONA_02769	ompG	monomeric porin OmpG	BlastRules:WP_000735257, GO:0006811, GO:0009279, GO:0015288, GO:0015478, GO:0015481, GO:0034219, GO:0046930, KEGG:K14053, RefSeq:WP_001468102.1, SO:0001217, UniParc:UPI000281D6A6, UniRef:UniRef100_A0A0K6B9A0, UniRef:UniRef50_P76045, UniRef:UniRef90_P76045
chromosome	cds	2704343	2705425	-	LFFONA_02770	ycjV	Uncharacterized ABC transporter ATP-binding protein YcjV	GO:0005524, GO:0008643, GO:0016887, GO:0055052, GO:0140359, RefSeq:WP_000057991.1, SO:0001217, UniParc:UPI0000E44F7F, UniRef:UniRef100_Q0TI47, UniRef:UniRef50_P77481, UniRef:UniRef90_P77481
