# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
chromosome	cds	2455092	2457104	-	LFFONA_02538	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A192ENZ4
chromosome	cds	2457104	2457961	-	LFFONA_02539	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI002405A755
chromosome	cds	2457964	2458200	-	LFFONA_02540	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QMK7
chromosome	cds	2458401	2458835	+	LFFONA_02541	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A4U5
chromosome	cds	2458882	2459349	-	LFFONA_02542	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QMK5
chromosome	cds	2459623	2460732	+	LFFONA_02543	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FH85
chromosome	cds	2460836	2461159	+	LFFONA_02544	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066SZP2
chromosome	cds	2461218	2461874	+	LFFONA_02545	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7M9Z2
chromosome	cds	2462003	2463277	+	LFFONA_02546	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGJ9
chromosome	cds	2463339	2464199	+	LFFONA_02547	557.0	2.8e-200	1.045	0.997	0.946	UniRef:UniRef90_Q8FH89
chromosome	cds	2464243	2464848	-	LFFONA_02548	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T3L8D9
chromosome	cds	2464954	2466456	-	LFFONA_02549	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FH91
chromosome	cds	2467067	2467702	-	LFFONA_02550	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D9EC
chromosome	cds	2467702	2468397	-	LFFONA_02551	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FH92
chromosome	cds	2468401	2469021	-	LFFONA_02552	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061YFY3
chromosome	cds	2469025	2470083	-	LFFONA_02553	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7M9Y4
chromosome	cds	2470084	2472210	-	LFFONA_02554	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7M9Y3
chromosome	cds	2472203	2472781	-	LFFONA_02555	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZM88
chromosome	cds	2472781	2473362	-	LFFONA_02556	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A766
chromosome	cds	2473439	2473879	-	LFFONA_02557	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QMJ0
chromosome	cds	2473965	2474180	-	LFFONA_02558	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64467
chromosome	cds	2474821	2475861	+	LFFONA_02559	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G9ABL1
chromosome	cds	2475897	2476898	-	LFFONA_02560	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7M9X6
chromosome	cds	2477002	2478174	-	LFFONA_02561	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QMI5
chromosome	cds	2478184	2479776	-	LFFONA_02562	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A192EQP8
chromosome	cds	2479951	2480979	+	LFFONA_02563	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MV97
chromosome	cds	2481091	2481858	+	LFFONA_02564	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D9EB
chromosome	cds	2482099	2482677	+	LFFONA_02565	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACT6
chromosome	cds	2483067	2484878	+	LFFONA_02566	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6INW6
chromosome	cds	2484875	2486248	+	LFFONA_02567	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FQ62
chromosome	cds	2486287	2487552	+	LFFONA_02568	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAN5GVS0
chromosome	cds	2487597	2489105	-	LFFONA_02569	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2S5RYQ5
chromosome	cds	2489206	2490381	-	LFFONA_02570	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K5HWH3
chromosome	cds	2490580	2492226	+	LFFONA_02571	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC33
chromosome	cds	2492368	2493771	+	LFFONA_02572	867.0	0.0	0.957	0.929	0.993	UniRef:UniRef90_A0A088DJS0
chromosome	cds	2493768	2494697	-	LFFONA_02573	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9S514
chromosome	cds	2494773	2496074	-	LFFONA_02574	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061KVS0
chromosome	cds	2496078	2496797	-	LFFONA_02575	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061KXN0
chromosome	cds	2496926	2497261	+	LFFONA_02576	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QMH0
chromosome	cds	2497258	2497980	-	LFFONA_02577	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q0THM2
chromosome	cds	2498017	2499399	-	LFFONA_02578	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FQI6
chromosome	cds	2499585	2500529	-	LFFONA_02579	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G9ACT3
chromosome	cds	2501053	2502585	+	LFFONA_02580	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QMG6
chromosome	cds	2502596	2503984	+	LFFONA_02581	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AB67
chromosome	cds	2504009	2505043	-	LFFONA_02582	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D98B
chromosome	cds	2505455	2505820	+	LFFONA_02583	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69212
chromosome	cds	2505807	2506136	+	LFFONA_02584	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MV45
chromosome	cds	2506175	2506996	-	LFFONA_02585	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QMG1
chromosome	sorf	2507096	2507179	-	LFFONA_02586	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A024L397
chromosome	cds	2507272	2507580	-	LFFONA_02587	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7M9V0
chromosome	cds	2508005	2509258	-	LFFONA_02588	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FQH7
chromosome	cds	2509365	2510258	+	LFFONA_02589	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VU77
chromosome	cds	2510393	2511613	+	LFFONA_02590	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3T9C7
chromosome	cds	2511738	2512433	+	LFFONA_02591	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QMF6
chromosome	cds	2512386	2513642	-	LFFONA_02592	769.0	2.1e-279	1.062	0.974	0.928	UniRef:UniRef90_P76175
chromosome	cds	2513839	2514453	-	LFFONA_02593	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VRU7
chromosome	cds	2514496	2515350	-	LFFONA_02594	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2S4AGJ7
chromosome	cds	2515352	2515969	-	LFFONA_02595	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAJ1
chromosome	cds	2515980	2518376	-	LFFONA_02596	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H2YYX3
chromosome	cds	2518464	2520890	-	LFFONA_02597	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2R9W768
chromosome	cds	2521089	2521394	-	LFFONA_02598	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VXA6
chromosome	cds	2521466	2522212	+	LFFONA_02599	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H2YZ62
chromosome	cds	2522215	2522775	-	LFFONA_02600	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A376PVX6
chromosome	cds	2522810	2523151	-	LFFONA_02601	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7URS2
chromosome	cds	2523280	2523606	+	LFFONA_02602	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7URS1
chromosome	cds	2523812	2525026	+	LFFONA_02603	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FHC7
chromosome	cds	2525038	2526057	+	LFFONA_02604	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A234HF78
chromosome	cds	2526115	2527482	+	LFFONA_02605	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y5BUZ1
chromosome	cds	2527571	2529031	+	LFFONA_02606	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G8ZWX5
chromosome	cds	2529067	2529270	-	LFFONA_02607	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64463
chromosome	cds	2529447	2530133	-	LFFONA_02608	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACM2
chromosome	cds	2530222	2530968	-	LFFONA_02609	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066R614
chromosome	cds	2531105	2533150	+	LFFONA_02610	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A45FB8
chromosome	cds	2533658	2534548	+	LFFONA_02611	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A400NQ99
chromosome	ncRNA	2534560	2534773	+	LFFONA_02612	280.3	1.5e-46	-	-	-	RFAM:RF01407
chromosome	cds	2534767	2534862	-	LFFONA_02613	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A5A616
chromosome	cds	2534989	2536176	-	LFFONA_02614	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D8A5
chromosome	cds	2536371	2537270	+	LFFONA_02615	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281DA82
chromosome	cds	2537315	2538013	-	LFFONA_02616	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QM82
chromosome	cds	2538212	2538523	+	LFFONA_02617	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6IMX9
chromosome	cds	2538638	2539960	+	LFFONA_02618	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G9A399
chromosome	cds	2539988	2540299	+	LFFONA_02619	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6IN81
chromosome	cds	2540354	2541802	+	LFFONA_02620	902.0	0.0	1.041	0.870	0.932	UniRef:UniRef90_A0A093DME7
chromosome	cds	2542052	2543491	+	LFFONA_02621	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G9A3B0
chromosome	cds	2543548	2543766	-	LFFONA_02622	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VTX8
chromosome	cds	2543798	2544181	-	LFFONA_02623	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6IMV2
chromosome	cds	2544202	2544636	-	LFFONA_02624	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9AGA4
chromosome	cds	2544848	2545513	+	LFFONA_02625	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEY1
chromosome	cds	2545538	2546728	-	LFFONA_02626	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7URQ4
chromosome	cds	2547067	2547948	-	LFFONA_02627	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VTX1
chromosome	cds	2548049	2549437	+	LFFONA_02628	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D927
chromosome	cds	2549501	2550427	+	LFFONA_02629	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6INV7
chromosome	cds	2550427	2550786	+	LFFONA_02630	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A377K717
chromosome	cds	2550925	2551119	+	LFFONA_02631	92.4	1.5e-23	0.906	0.967	0.828	UniRef:UniRef90_A0A376KUZ3
chromosome	cds	2551085	2552344	+	LFFONA_02632	774.0	8.2e-281	1.0	0.888	0.940	UniRef:UniRef90_A0AAX3MH63
chromosome	cds	2552571	2554022	+	LFFONA_02633	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D928
chromosome	cds	2554219	2555133	+	LFFONA_02634	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6IMS2
chromosome	cds	2555137	2555895	-	LFFONA_02635	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MMY3
chromosome	cds	2556203	2556469	+	LFFONA_02636	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VU34
chromosome	cds	2556469	2557791	+	LFFONA_02637	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6IMZ8
chromosome	cds	2557831	2558031	+	LFFONA_02638	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A234IGI6
chromosome	cds	2558005	2558496	-	LFFONA_02639	291.0	3.8e-99	0.994	0.900	0.932	UniRef:UniRef90_A0A0H3EJ05
chromosome	cds	2558610	2559179	+	LFFONA_02640	308.0	2.1e-105	0.841	1.0	0.925	UniRef:UniRef90_A0A2B7M3B9
chromosome	cds	2559157	2559918	+	LFFONA_02641	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000BD63130
chromosome	cds	2560076	2561140	+	LFFONA_02642	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1KDE8
chromosome	cds	2561389	2561700	-	LFFONA_02643	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A414VNM9
chromosome	cds	2561998	2562780	+	LFFONA_02644	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0020299BE4
chromosome	cds	2562906	2563028	+	LFFONA_02645	75.9	1.2e-17	1.0	1.0	0.975	UniRef:UniRef90_A0A376PVH0
chromosome	cds	2563556	2564119	+	LFFONA_02646	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K6A9N9
chromosome	cds	2564481	2565191	+	LFFONA_02647	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G9A391
chromosome	cds	2565233	2567884	+	LFFONA_02648	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAN5GX59
chromosome	cds	2567898	2568428	+	LFFONA_02649	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D92C
chromosome	cds	2568441	2568944	+	LFFONA_02650	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2J7NDX2
chromosome	cds	2569004	2569918	+	LFFONA_02651	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2J7MV87
chromosome	cds	2570257	2572536	+	LFFONA_02652	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H2YZ97
chromosome	cds	2572784	2572981	+	LFFONA_02653	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1RBS2
chromosome	cds	2573056	2573817	+	LFFONA_02654	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2J1BQF0
chromosome	cds	2574218	2575900	+	LFFONA_02655	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X7XZU6
chromosome	cds	2575952	2577109	+	LFFONA_02656	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MUS2
chromosome	cds	2577367	2578377	+	LFFONA_02657	620.0	1.3e-223	0.979	0.945	0.994	UniRef:UniRef90_F4SUN1
chromosome	cds	2578739	2580139	+	LFFONA_02658	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FHG5
chromosome	cds	2580295	2581830	+	LFFONA_02659	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QM40
chromosome	cds	2581961	2583280	+	LFFONA_02660	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAN3HDP7
chromosome	cds	2583847	2584956	+	LFFONA_02661	-	-	-	-	-	-
chromosome	cds	2584953	2586212	+	LFFONA_02662	834.0	6.4e-305	1.0	0.929	0.988	UniRef:UniRef90_C3SDK9
chromosome	cds	2586402	2586833	-	LFFONA_02663	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0C0L2
chromosome	cds	2587178	2587393	+	LFFONA_02664	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65640
chromosome	cds	2587495	2587632	+	LFFONA_02665	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P68191
chromosome	cds	2587788	2589485	+	LFFONA_02666	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7URL9
chromosome	cds	2589618	2590628	+	LFFONA_02667	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6IMJ1
chromosome	cds	2590548	2590718	-	LFFONA_02668	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E2L697
chromosome	cds	2590814	2591092	+	LFFONA_02669	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VFC3
chromosome	cds	2591092	2591376	+	LFFONA_02670	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67699
chromosome	cds	2591605	2592258	-	LFFONA_02671	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VV99
chromosome	cds	2592251	2593135	-	LFFONA_02672	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W0J3
chromosome	cds	2593148	2596195	-	LFFONA_02673	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00031A508C
chromosome	ncRNA-region	2595555	2595613	-	-	84.4	2.6e-13	-	-	-	RFAM:RF01989
chromosome	cds	2596484	2597308	+	LFFONA_02674	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A148HY07
chromosome	cds	2597581	2598969	+	LFFONA_02675	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QM25
chromosome	cds	2599064	2602804	+	LFFONA_02676	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003374077
chromosome	cds	2602801	2604345	+	LFFONA_02677	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A3E9D1
chromosome	cds	2604345	2605040	+	LFFONA_02678	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D83C
chromosome	cds	2605037	2605717	+	LFFONA_02679	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QM21
chromosome	cds	2605797	2606690	+	LFFONA_02680	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A22626
chromosome	cds	2606786	2607631	-	LFFONA_02681	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D7D5
chromosome	cds	2608325	2609920	-	LFFONA_02682	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A42EF0
chromosome	cds	2609939	2610223	-	LFFONA_02683	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A067HJY8
chromosome	cds	2610764	2611174	-	LFFONA_02684	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H2YYY2
chromosome	cds	2611188	2611364	-	LFFONA_02685	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6ILZ2
chromosome	cds	2611631	2613130	+	LFFONA_02686	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VWC2
chromosome	cds	2613243	2614304	-	LFFONA_02687	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MMT6
chromosome	cds	2614546	2616648	+	LFFONA_02688	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D7D9
chromosome	cds	2616686	2616922	-	LFFONA_02689	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1LJL9
chromosome	cds	2617129	2617647	+	LFFONA_02690	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3TAM2
chromosome	cds	2617644	2618093	+	LFFONA_02691	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A34F24
chromosome	cds	2618094	2618327	-	LFFONA_02692	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64455
chromosome	cds	2618413	2618586	-	LFFONA_02693	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1U9TNH7
chromosome	cds	2618973	2620397	-	LFFONA_02694	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MMS8
chromosome	cds	2620419	2621213	-	LFFONA_02695	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X6F2Z2
chromosome	cds	2621203	2622144	-	LFFONA_02696	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2V2LM62
chromosome	cds	2622145	2623158	-	LFFONA_02697	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J2DIA5
chromosome	cds	2623176	2624321	-	LFFONA_02698	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A135PUV8
chromosome	cds	2624566	2625972	-	LFFONA_02699	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A234EJH7
chromosome	cds	2626526	2626696	+	LFFONA_02700	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6KCW2
chromosome	cds	2626788	2628791	-	LFFONA_02701	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1RBY2
chromosome	cds	2628822	2629358	-	LFFONA_02702	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D7DD
chromosome	cds	2629450	2630622	+	LFFONA_02703	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D7DE
chromosome	cds	2630657	2631325	-	LFFONA_02704	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64451
chromosome	cds	2631628	2632221	-	LFFONA_02705	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J2F061
chromosome	cds	2632218	2633210	-	LFFONA_02706	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3EH72
chromosome	cds	2633334	2634314	+	LFFONA_02707	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D82E
chromosome	cds	2634306	2634845	-	LFFONA_02708	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A4632F
chromosome	cds	2634908	2635132	-	LFFONA_02709	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QLY1
chromosome	cds	2635272	2636927	-	LFFONA_02710	1116.0	0.0	0.978	0.963	0.989	UniRef:UniRef90_P40120
chromosome	cds	2637152	2638495	-	LFFONA_02711	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D830
chromosome	cds	2638712	2639635	+	LFFONA_02712	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QLX8
chromosome	cds	2639673	2640128	-	LFFONA_02713	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3EIL2
chromosome	sorf	2640206	2640274	-	LFFONA_02714	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAW7VAM5
chromosome	cds	2640300	2640473	-	LFFONA_02715	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A400NUQ6
chromosome	ncRNA	2640644	2640707	+	LFFONA_02716	90.5	2.5e-17	-	-	-	RFAM:RF00505
chromosome	cds	2640718	2641248	-	LFFONA_02717	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VE58
chromosome	cds	2641437	2642438	+	LFFONA_02718	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D832
chromosome	cds	2642480	2643919	-	LFFONA_02719	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R8STG3
chromosome	cds	2644116	2644916	-	LFFONA_02720	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y5BL57
chromosome	cds	2645189	2649091	-	LFFONA_02721	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R0ZXY9
chromosome	cds	2649292	2649897	+	LFFONA_02722	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8G8MKH7
chromosome	cds	2649951	2651219	-	LFFONA_02723	839.0	8.3e-307	1.0	0.911	0.945	UniRef:UniRef90_P76093
chromosome	cds	2651257	2653014	-	LFFONA_02724	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D836
chromosome	cds	2653030	2653926	-	LFFONA_02725	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D837
chromosome	cds	2654298	2654531	-	LFFONA_02726	128.0	2.3e-37	1.0	0.906	0.948	UniRef:UniRef90_A0A376K6Q6
chromosome	cds	2654830	2655690	-	LFFONA_02727	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D839
chromosome	cds	2655909	2662754	-	LFFONA_02728	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0014959537
chromosome	cds	2663129	2663455	-	LFFONA_02729	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FPT1
chromosome	cds	2663463	2663648	-	LFFONA_02730	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64448
chromosome	cds	2663645	2666284	-	LFFONA_02731	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D62B
chromosome	cds	2666492	2667481	+	LFFONA_02732	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3TB72
chromosome	cds	2667592	2668014	+	LFFONA_02733	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QLV9
chromosome	cds	2668011	2668277	-	LFFONA_02734	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACW2
chromosome	cds	2668551	2672075	+	LFFONA_02735	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00033B7CDD
chromosome	ncRNA	2672096	2672216	-	LFFONA_02736	122.8	1.8e-20	-	-	-	RFAM:RF00121
chromosome	cds	2672441	2673574	+	LFFONA_02737	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0022456007
chromosome	cds	2673715	2674149	+	LFFONA_02738	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A4P7
chromosome	cds	2674337	2674606	+	LFFONA_02739	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A178SZ37
chromosome	cds	2676475	2677410	+	LFFONA_02740	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D6A0
chromosome	cds	2677539	2678912	-	LFFONA_02741	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000338A41D
chromosome	cds	2678942	2679115	-	LFFONA_02742	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DPO3
chromosome	ncRNA	2679177	2679294	-	LFFONA_02743	134.9	1.8e-23	-	-	-	RFAM:RF01796
chromosome	cds	2679390	2680373	-	LFFONA_02744	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64423
chromosome	sorf	2680387	2680434	-	LFFONA_02745	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DSF1
chromosome	cds	2680628	2681860	+	LFFONA_02746	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6IMG6
chromosome	cds	2681881	2682444	-	LFFONA_02747	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6IMG1
chromosome	cds	2682639	2684150	-	LFFONA_02748	917.0	0.0	0.998	0.990	0.952	UniRef:UniRef90_A0A380APL6
chromosome	cds	2684150	2685178	-	LFFONA_02749	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VVK5
chromosome	cds	2685275	2686090	+	LFFONA_02750	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J2ADB4
